"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Cayuga County, NY"	"36011"	1034	375102	275.7	199.7
	"Chautauqua County, NY"	"36013"	2132	620758	343.5	243.4
	"Chemung County, NY"	"36015"	1372	410908	333.9	247.1
	"Chenango County, NY"	"36017"	887	232047	382.3	258.0
	"Clinton County, NY"	"36019"	1062	394826	269.0	209.7
	"Columbia County, NY"	"36021"	944	291266	324.1	196.4
	"Cortland County, NY"	"36023"	626	233482	268.1	223.5
	"Delaware County, NY"	"36025"	829	216518	382.9	222.4
	"Dutchess County, NY"	"36027"	3482	1436114	242.5	186.2
	"Erie County, NY"	"36029"	12475	4481652	278.4	215.6
	"Essex County, NY"	"36031"	588	181540	323.9	194.9
	"Franklin County, NY"	"36033"	711	246814	288.1	229.1
	"Fulton County, NY"	"36035"	896	260505	343.9	242.6
	"Genesee County, NY"	"36037"	817	280467	291.3	214.4
	"Greene County, NY"	"36039"	712	230660	308.7	202.0
	"Hamilton County, NY"	"36041"	95	21486	442.1	217.1
	"Herkimer County, NY"	"36043"	944	300429	314.2	217.0
	"Jefferson County, NY"	"36045"	1238	548217	225.8	221.2
	"Kings County, NY"	"36047"	30028	12708967	236.3	228.1
	"Lewis County, NY"	"36049"	350	129200	270.9	203.0
	"Livingston County, NY"	"36051"	703	309253	227.3	176.4
	"Madison County, NY"	"36053"	796	346865	229.5	170.8
	"Monroe County, NY"	"36055"	7713	3627872	212.6	172.8
	"Montgomery County, NY"	"36057"	681	239066	284.9	219.2
	"Nassau County, NY"	"36059"	14514	6605418	219.7	172.4
	"New York County, NY"	"36061"	15119	7982639	189.4	159.5
	"Niagara County, NY"	"36063"	3337	1023675	326.0	239.0
	"Oneida County, NY"	"36065"	3364	1114211	301.9	227.1
	"Onondaga County, NY"	"36067"	5356	2254536	237.6	194.0
	"Ontario County, NY"	"36069"	1389	535600	259.3	183.6
	"Orange County, NY"	"36071"	3673	1880229	195.3	183.7
	"Orleans County, NY"	"36073"	648	198844	325.9	246.4
	"Oswego County, NY"	"36075"	1684	578017	291.3	239.5
	"Otsego County, NY"	"36077"	839	289734	289.6	200.7
	"Putnam County, NY"	"36079"	936	484087	193.4	148.1
	"Queens County, NY"	"36081"	25632	11198944	228.9	195.8
	"Rensselaer County, NY"	"36083"	1977	778767	253.9	205.9
	"Richmond County, NY"	"36085"	6813	2334760	291.8	242.9
	"Rockland County, NY"	"36087"	2972	1594932	186.3	162.6
	"St. Lawrence County, NY"	"36089"	1610	531175	303.1	236.8
	"Saratoga County, NY"	"36091"	2512	1122674	223.8	169.2
	"Schenectady County, NY"	"36093"	1869	754632	247.7	202.6
	"Schoharie County, NY"	"36095"	443	152262	290.9	192.4
	"Schuyler County, NY"	"36097"	317	87301	363.1	241.2
	"Seneca County, NY"	"36099"	461	167476	275.3	207.8
	"Steuben County, NY"	"36101"	1493	466922	319.8	226.3
	"Suffolk County, NY"	"36103"	16366	7244724	225.9	180.2
	"Sullivan County, NY"	"36105"	1138	370118	307.5	223.1
	"Tioga County, NY"	"36107"	645	235755	273.6	185.7
	"Tompkins County, NY"	"36109"	796	506543	157.1	156.6
	"Ulster County, NY"	"36111"	2235	869385	257.1	182.9
	"Warren County, NY"	"36113"	910	312205	291.5	187.9
	"Washington County, NY"	"36115"	952	299139	318.2	226.7
	"Wayne County, NY"	"36117"	1237	440674	280.7	205.9
	"Westchester County, NY"	"36119"	8714	4718428	184.7	149.3
	"Wyoming County, NY"	"36121"	521	196931	264.6	201.4
	"Yates County, NY"	"36123"	332	121359	273.6	194.6
	"Alamance County, NC"	"37001"	2315	811075	285.4	226.3
	"Alexander County, NC"	"37003"	618	183290	337.2	231.1
	"Alleghany County, NC"	"37005"	226	53660	421.2	228.7
	"Anson County, NC"	"37007"	483	121312	398.1	295.0
	"Ashe County, NC"	"37009"	480	131596	364.8	209.6
	"Avery County, NC"	"37011"	327	85558	382.2	244.8
	"Beaufort County, NC"	"37013"	919	230083	399.4	245.9
	"Bertie County, NC"	"37015"	403	92829	434.1	291.3
	"Bladen County, NC"	"37017"	678	162336	417.7	278.0
	"Brunswick County, NC"	"37019"	2345	671700	349.1	184.1
	"Buncombe County, NC"	"37021"	3310	1265518	261.6	187.8
	"Burke County, NC"	"37023"	1645	438896	374.8	256.9
	"Cabarrus County, NC"	"37025"	2124	1042850	203.7	194.5
	"Caldwell County, NC"	"37027"	1574	402125	391.4	268.0
	"Camden County, NC"	"37029"	138	52696	261.9	200.4
	"Carteret County, NC"	"37031"	1255	337329	372.0	217.9
	"Caswell County, NC"	"37033"	418	110771	377.4	245.4
	"Catawba County, NC"	"37035"	2469	778141	317.3	240.5
	"Chatham County, NC"	"37037"	827	355711	232.5	143.7
	"Cherokee County, NC"	"37039"	619	138064	448.3	247.6
	"Chowan County, NC"	"37041"	297	68127	436.0	273.9
	"Clay County, NC"	"37043"	217	54261	399.9	206.0
	"Cleveland County, NC"	"37045"	1871	480517	389.4	288.4
	"Columbus County, NC"	"37047"	1272	272614	466.6	327.6
	"Craven County, NC"	"37049"	1626	500965	324.6	245.7
	"Cumberland County, NC"	"37051"	4275	1642633	260.3	272.8
	"Currituck County, NC"	"37053"	365	134206	272.0	218.6
	"Dare County, NC"	"37055"	497	179734	276.5	180.0
	"Davidson County, NC"	"37057"	2766	817770	338.2	247.9
	"Davie County, NC"	"37059"	664	207573	319.9	214.5
	"Duplin County, NC"	"37061"	893	287702	310.4	238.6
	"Durham County, NC"	"37063"	2485	1558657	159.4	159.7
	"Edgecombe County, NC"	"37065"	1130	254507	444.0	321.8
	"Forsyth County, NC"	"37067"	4628	1855788	249.4	211.1
	"Franklin County, NC"	"37069"	932	334223	278.9	220.5
	"Gaston County, NC"	"37071"	3709	1091735	339.7	280.2
	"Gates County, NC"	"37073"	204	56264	362.6	249.0
	"Graham County, NC"	"37075"	173	41229	419.6	261.5
	"Granville County, NC"	"37077"	837	294173	284.5	219.9
	"Greene County, NC"	"37079"	322	103237	311.9	253.1
	"Guilford County, NC"	"37081"	5970	2610146	228.7	202.0
	"Halifax County, NC"	"37083"	1059	246883	428.9	294.7
	"Harnett County, NC"	"37085"	1636	663166	246.7	248.0
	"Haywood County, NC"	"37087"	1143	300397	380.5	228.7
	"Henderson County, NC"	"37089"	1663	564085	294.8	170.4
	"Hertford County, NC"	"37091"	462	115606	399.6	283.8
	"Hoke County, NC"	"37093"	631	271007	232.8	269.6
	"Hyde County, NC"	"37095"	92	25320	363.3	229.8
	"Iredell County, NC"	"37097"	2331	881359	264.5	217.7
	"Jackson County, NC"	"37099"	605	212595	284.6	219.5
	"Johnston County, NC"	"37101"	2352	1004733	234.1	220.0
	"Jones County, NC"	"37103"	202	46498	434.4	263.3
	"Lee County, NC"	"37105"	887	299332	296.3	242.9
	"Lenoir County, NC"	"37107"	1175	275308	426.8	304.1
	"Lincoln County, NC"	"37109"	1266	414959	305.1	224.9
	"McDowell County, NC"	"37111"	830	222236	373.5	250.9
	"Macon County, NC"	"37113"	643	170831	376.4	196.5
	"Madison County, NC"	"37115"	395	105782	373.4	242.6
	"Martin County, NC"	"37117"	515	110510	466.0	297.0
	"Mecklenburg County, NC"	"37119"	8041	5393738	149.1	163.9
	"Mitchell County, NC"	"37121"	340	72881	466.5	268.5
	"Montgomery County, NC"	"37123"	453	133551	339.2	234.9
	"Moore County, NC"	"37125"	1340	478857	279.8	178.4
	"Nash County, NC"	"37127"	1680	461998	363.6	272.9
	"New Hanover County, NC"	"37129"	2425	1130632	214.5	170.0
	"Northampton County, NC"	"37131"	418	94757	441.1	259.1
	"Onslow County, NC"	"37133"	1939	971197	199.7	263.8
	"Orange County, NC"	"37135"	959	720074	133.2	129.5
	"Pamlico County, NC"	"37137"	255	61603	413.9	217.2
	"Pasquotank County, NC"	"37139"	683	195590	349.2	279.3
	"Pender County, NC"	"37141"	861	304641	282.6	209.7
	"Perquimans County, NC"	"37143"	278	65496	424.5	235.2
	"Person County, NC"	"37145"	643	193368	332.5	234.4
	"Pitt County, NC"	"37147"	2077	886478	234.3	237.1
	"Polk County, NC"	"37149"	361	98499	366.5	176.5
	"Randolph County, NC"	"37151"	2358	705058	334.4	253.6
	"Richmond County, NC"	"37153"	1038	219700	472.5	357.8
	"Robeson County, NC"	"37155"	2394	648847	369.0	323.5
	"Rockingham County, NC"	"37157"	1789	444771	402.2	272.2
	"Rowan County, NC"	"37159"	2386	692272	344.7	263.1
	"Rutherford County, NC"	"37161"	1359	326313	416.5	279.2
	"Sampson County, NC"	"37163"	1129	310555	363.5	279.8
	"Scotland County, NC"	"37165"	665	170941	389.0	302.5
	"Stanly County, NC"	"37167"	1034	304208	339.9	249.0
	"Stokes County, NC"	"37169"	845	223172	378.6	247.9
	"Surry County, NC"	"37171"	1367	350946	389.5	264.1
	"Swain County, NC"	"37173"	313	69876	447.9	324.3
	"Transylvania County, NC"	"37175"	505	163939	308.0	160.0
	"Tyrrell County, NC"	"37177"	64	19599	326.5	215.1
	"Union County, NC"	"37179"	1912	1164889	164.1	160.9
	"Vance County, NC"	"37181"	861	217460	395.9	302.9
	"Wake County, NC"	"37183"	7423	5387017	137.8	150.1
	"Warren County, NC"	"37185"	408	95769	426.0	257.0
	"Washington County, NC"	"37187"	266	57361	463.7	294.8
	"Watauga County, NC"	"37189"	457	272979	167.4	152.0
	"Wayne County, NC"	"37191"	2182	607514	359.2	294.8
	"Wilkes County, NC"	"37193"	1263	333943	378.2	249.0
	"Wilson County, NC"	"37195"	1359	400053	339.7	261.6
	"Yadkin County, NC"	"37197"	648	183794	352.6	242.6
	"Yancey County, NC"	"37199"	340	87051	390.6	220.7
	"Adams County, ND"	"38001"	33	10737	307.3	167.8
	"Barnes County, ND"	"38003"	164	50986	321.7	214.3
	"Benson County, ND"	"38005"	110	33743	326.0	325.6
	"Billings County, ND"	"38007"	14	4442	Unreliable	Unreliable
	"Bottineau County, ND"	"38009"	89	31051	286.6	192.6
	"Bowman County, ND"	"38011"	43	14892	288.7	187.7
	"Burke County, ND"	"38013"	30	10384	288.9	204.7
	"Burleigh County, ND"	"38015"	866	464525	186.4	162.2
	"Cass County, ND"	"38017"	1270	883876	143.7	161.2
	"Cavalier County, ND"	"38019"	46	17988	255.7	135.9
	"Dickey County, ND"	"38021"	73	23425	311.6	211.4
	"Divide County, ND"	"38023"	23	10970	209.7	126.0
	"Dunn County, ND"	"38025"	35	21411	163.5	139.8
	"Eddy County, ND"	"38027"	48	10926	439.3	302.2
	"Emmons County, ND"	"38029"	56	15551	360.1	192.6
	"Foster County, ND"	"38031"	39	15393	253.4	171.0
	"Golden Valley County, ND"	"38033"	22	8467	259.8	170.5
	"Grand Forks County, ND"	"38035"	628	345187	181.9	194.7
	"Grant County, ND"	"38037"	39	11145	349.9	180.7
	"Griggs County, ND"	"38039"	39	10614	367.4	172.6
	"Hettinger County, ND"	"38041"	46	12057	381.5	244.8
	"Kidder County, ND"	"38043"	24	11861	202.3	131.1
	"LaMoure County, ND"	"38045"	49	19263	254.4	142.9
	"Logan County, ND"	"38047"	26	9037	287.7	164.8
	"McHenry County, ND"	"38049"	95	28205	336.8	234.6
	"McIntosh County, ND"	"38051"	54	11813	457.1	235.3
	"McKenzie County, ND"	"38053"	120	68509	175.2	222.4
	"McLean County, ND"	"38055"	131	46489	281.8	182.7
	"Mercer County, ND"	"38057"	101	40622	248.6	173.2
	"Morton County, ND"	"38059"	406	151461	268.1	228.6
	"Mountrail County, ND"	"38061"	174	51112	340.4	380.6
	"Nelson County, ND"	"38063"	64	13795	463.9	249.5
	"Oliver County, ND"	"38065"	14	9390	Unreliable	Unreliable
	"Pembina County, ND"	"38067"	83	32965	251.8	159.8
	"Pierce County, ND"	"38069"	47	19370	242.6	145.8
	"Ramsey County, ND"	"38071"	179	55609	321.9	235.0
	"Ransom County, ND"	"38073"	79	25098	314.8	219.1
	"Renville County, ND"	"38075"	29	11595	250.1	163.8
	"Richland County, ND"	"38077"	188	78617	239.1	192.6
	"Rolette County, ND"	"38079"	245	70972	345.2	367.5
	"Sargent County, ND"	"38081"	46	18831	244.3	167.6
	"Sheridan County, ND"	"38083"	20	6193	322.9	150.3
	"Sioux County, ND"	"38085"	77	21438	359.2	478.8
	"Stark County, ND"	"38089"	279	151839	183.7	187.0
	"Steele County, ND"	"38091"	18	9314	Unreliable	Unreliable
	"Stutsman County, ND"	"38093"	295	100939	292.3	218.8
	"Towner County, ND"	"38095"	32	10563	302.9	173.9
	"Traill County, ND"	"38097"	98	38535	254.3	194.3
	"Walsh County, ND"	"38099"	162	51548	314.3	209.6
	"Ward County, ND"	"38101"	586	336021	174.4	182.4
	"Wells County, ND"	"38103"	74	18591	398.0	214.7
	"Williams County, ND"	"38105"	329	176730	186.2	240.4
	"Adams County, OH"	"39001"	577	136114	423.9	320.2
	"Allen County, OH"	"39003"	1650	501200	329.2	263.3
	"Ashland County, OH"	"39005"	862	261289	329.9	244.2
	"Ashtabula County, OH"	"39007"	1815	475758	381.5	276.0
	"Athens County, OH"	"39009"	774	324962	238.2	246.7
	"Auglaize County, OH"	"39011"	672	222781	301.6	228.1
	"Belmont County, OH"	"39013"	1403	327389	428.5	295.4
	"Brown County, OH"	"39015"	799	213332	374.5	274.1
	"Butler County, OH"	"39017"	4627	1876031	246.6	222.4
	"Carroll County, OH"	"39019"	488	132527	368.2	243.4
	"Champaign County, OH"	"39021"	606	190356	318.4	235.8
	"Clark County, OH"	"39023"	2772	654952	423.2	309.2
	"Clermont County, OH"	"39025"	2685	1008547	266.2	217.7
	"Clinton County, OH"	"39027"	733	205576	356.6	281.5
	"Columbiana County, OH"	"39029"	1881	499325	376.7	257.4
	"Coshocton County, OH"	"39031"	679	178605	380.2	270.9
	"Crawford County, OH"	"39033"	922	202483	455.3	305.8
	"Cuyahoga County, OH"	"39035"	18519	6036224	306.8	236.9
	"Darke County, OH"	"39037"	790	250188	315.8	221.6
	"Defiance County, OH"	"39039"	568	185977	305.4	231.2
	"Delaware County, OH"	"39041"	1481	1010102	146.6	141.5
	"Erie County, OH"	"39043"	1343	361836	371.2	247.6
	"Fairfield County, OH"	"39045"	2001	766764	261.0	219.9
	"Fayette County, OH"	"39047"	517	140590	367.7	276.4
	"Franklin County, OH"	"39049"	13851	6417590	215.8	226.1
	"Fulton County, OH"	"39051"	588	206033	285.4	220.0
	"Gallia County, OH"	"39053"	648	146535	442.2	320.9
	"Geauga County, OH"	"39055"	981	456686	214.8	148.9
	"Greene County, OH"	"39057"	1984	820596	241.8	194.0
	"Guernsey County, OH"	"39059"	783	190622	410.8	290.1
	"Hamilton County, OH"	"39061"	10243	3988285	256.8	225.1
	"Hancock County, OH"	"39063"	1035	370139	279.6	215.4
	"Hardin County, OH"	"39065"	541	154201	350.8	297.4
	"Harrison County, OH"	"39067"	300	73783	406.6	261.1
	"Henry County, OH"	"39069"	386	132178	292.0	211.7
	"Highland County, OH"	"39071"	807	210796	382.8	282.8
	"Hocking County, OH"	"39073"	507	139067	364.6	254.2
	"Holmes County, OH"	"39075"	476	215629	220.7	215.8
	"Huron County, OH"	"39077"	948	285812	331.7	259.0
	"Jackson County, OH"	"39079"	766	159391	480.6	371.0
	"Jefferson County, OH"	"39081"	1492	320417	465.6	310.2
	"Knox County, OH"	"39083"	887	301904	293.8	226.5
	"Lake County, OH"	"39085"	3368	1118687	301.1	210.0
	"Lawrence County, OH"	"39087"	1313	293683	447.1	323.0
	"Licking County, OH"	"39089"	2380	861225	276.4	221.1
	"Logan County, OH"	"39091"	795	222301	357.6	266.8
	"Lorain County, OH"	"39093"	4200	1510232	278.1	210.9
	"Lucas County, OH"	"39095"	7207	2104411	342.5	285.5
	"Madison County, OH"	"39097"	618	217517	284.1	232.8
	"Mahoning County, OH"	"39099"	3825	1107614	345.3	240.0
	"Marion County, OH"	"39101"	1073	318054	337.4	258.6
	"Medina County, OH"	"39103"	1972	877304	224.8	171.4
	"Meigs County, OH"	"39105"	505	112309	449.7	311.7
	"Mercer County, OH"	"39107"	631	199820	315.8	244.5
	"Miami County, OH"	"39109"	1398	519341	269.2	197.9
	"Monroe County, OH"	"39111"	247	67326	366.9	224.2
	"Montgomery County, OH"	"39113"	8769	2591947	338.3	263.8
	"Morgan County, OH"	"39115"	265	71065	372.9	239.1
	"Morrow County, OH"	"39117"	558	172521	323.4	245.4
	"Muskingum County, OH"	"39119"	1325	420714	314.9	240.9
	"Noble County, OH"	"39121"	215	69785	308.1	170.5
	"Ottawa County, OH"	"39123"	706	196957	358.5	214.7
	"Paulding County, OH"	"39125"	315	91840	343.0	248.0
	"Perry County, OH"	"39127"	580	177521	326.7	259.0
	"Pickaway County, OH"	"39129"	1000	285320	350.5	291.3
	"Pike County, OH"	"39131"	556	136789	406.5	306.8
	"Portage County, OH"	"39133"	2059	797506	258.2	212.7
	"Preble County, OH"	"39135"	750	201006	373.1	267.5
	"Putnam County, OH"	"39137"	399	165015	241.8	188.4
	"Richland County, OH"	"39139"	2032	588764	345.1	250.6
	"Ross County, OH"	"39141"	1398	377861	370.0	287.2
	"Sandusky County, OH"	"39143"	926	287094	322.5	237.7
	"Scioto County, OH"	"39145"	1817	368575	493.0	369.7
	"Seneca County, OH"	"39147"	896	268922	333.2	255.8
	"Shelby County, OH"	"39149"	782	237703	329.0	267.4
	"Stark County, OH"	"39151"	5858	1808852	323.9	233.7
	"Summit County, OH"	"39153"	7664	2637739	290.6	223.8
	"Trumbull County, OH"	"39155"	3568	967048	369.0	248.7
	"Tuscarawas County, OH"	"39157"	1718	448155	383.3	272.0
	"Union County, OH"	"39159"	575	285176	201.6	209.9
	"Van Wert County, OH"	"39161"	464	137451	337.6	250.6
	"Vinton County, OH"	"39163"	294	64203	457.9	344.1
	"Warren County, OH"	"39165"	2314	1142310	202.6	181.9
	"Washington County, OH"	"39167"	995	293008	339.6	228.7
	"Wayne County, OH"	"39169"	1703	566526	300.6	233.3
	"Williams County, OH"	"39171"	611	179087	341.2	246.8
	"Wood County, OH"	"39173"	1612	640537	251.7	226.0
	"Wyandot County, OH"	"39175"	300	106552	281.6	207.6
	"Adair County, OK"	"40001"	549	108593	505.6	421.6
	"Alfalfa County, OK"	"40003"	118	28115	419.7	288.8
	"Atoka County, OK"	"40005"	335	67804	494.1	352.6
	"Beaver County, OK"	"40007"	89	25790	345.1	254.4
	"Beckham County, OK"	"40009"	415	107216	387.1	353.3
	"Blaine County, OK"	"40011"	237	46223	512.7	375.1
	"Bryan County, OK"	"40013"	879	231408	379.8	298.1
	"Caddo County, OK"	"40015"	690	142347	484.7	389.8
	"Canadian County, OK"	"40017"	1746	712980	244.9	242.1
	"Carter County, OK"	"40019"	1036	236352	438.3	346.1
	"Cherokee County, OK"	"40021"	999	239792	416.6	344.6
	"Choctaw County, OK"	"40023"	416	72028	577.6	391.5
	"Cimarron County, OK"	"40025"	38	10445	363.8	218.6
	"Cleveland County, OK"	"40027"	3357	1390227	241.5	236.1
	"Coal County, OK"	"40029"	157	27169	577.9	399.6
	"Comanche County, OK"	"40031"	1875	596790	314.2	316.3
	"Cotton County, OK"	"40033"	135	28289	477.2	331.6
	"Craig County, OK"	"40035"	383	69911	547.8	379.6
	"Creek County, OK"	"40037"	1623	350131	463.5	353.4
	"Custer County, OK"	"40039"	495	141832	349.0	336.6
	"Delaware County, OK"	"40041"	1092	208171	524.6	315.2
	"Dewey County, OK"	"40043"	133	23788	559.1	412.8
	"Ellis County, OK"	"40045"	88	19129	460.0	306.4
	"Garfield County, OK"	"40047"	1182	299715	394.4	327.5
	"Garvin County, OK"	"40049"	682	135948	501.7	383.8
	"Grady County, OK"	"40051"	970	272277	356.3	289.5
	"Grant County, OK"	"40053"	113	21207	532.8	347.1
	"Greer County, OK"	"40055"	107	28196	379.5	286.7
	"Harmon County, OK"	"40057"	53	12864	412.0	299.4
	"Harper County, OK"	"40059"	62	18110	342.4	252.1
	"Haskell County, OK"	"40061"	349	62018	562.7	390.3
	"Hughes County, OK"	"40063"	333	64931	512.9	375.4
	"Jackson County, OK"	"40065"	444	121972	364.0	324.1
	"Jefferson County, OK"	"40067"	176	29782	591.0	385.1
	"Johnston County, OK"	"40069"	221	53951	409.6	296.3
	"Kay County, OK"	"40071"	1014	214661	472.4	351.8
	"Kingfisher County, OK"	"40073"	248	76981	322.2	264.0
	"Kiowa County, OK"	"40075"	258	43311	595.7	414.5
	"Latimer County, OK"	"40077"	239	49553	482.3	310.4
	"Le Flore County, OK"	"40079"	1260	244653	515.0	393.9
	"Lincoln County, OK"	"40081"	744	171673	433.4	317.4
	"Logan County, OK"	"40083"	635	233346	272.1	224.3
	"Love County, OK"	"40085"	197	49660	396.7	289.6
	"McClain County, OK"	"40087"	670	197063	340.0	283.2
	"McCurtain County, OK"	"40089"	831	160614	517.4	397.3
	"McIntosh County, OK"	"40091"	626	95860	653.0	373.8
	"Major County, OK"	"40093"	174	37250	467.1	332.2
	"Marshall County, OK"	"40095"	364	81512	446.6	281.1
	"Mayes County, OK"	"40097"	913	201571	452.9	334.5
	"Murray County, OK"	"40099"	319	68193	467.8	322.7
	"Muskogee County, OK"	"40101"	1861	335688	554.4	448.6
	"Noble County, OK"	"40103"	240	54818	437.8	311.3
	"Nowata County, OK"	"40105"	247	49856	495.4	344.0
	"Okfuskee County, OK"	"40107"	325	59019	550.7	413.0
	"Oklahoma County, OK"	"40109"	11895	3899645	305.0	293.7
	"Okmulgee County, OK"	"40111"	1028	188805	544.5	413.8
	"Osage County, OK"	"40113"	886	230748	384.0	262.7
	"Ottawa County, OK"	"40115"	835	152751	546.6	414.1
	"Pawnee County, OK"	"40117"	373	80485	463.4	331.8
	"Payne County, OK"	"40119"	939	401531	233.9	258.2
	"Pittsburg County, OK"	"40121"	1150	214369	536.5	387.6
	"Pontotoc County, OK"	"40123"	746	187410	398.1	330.9
	"Pottawatomie County, OK"	"40125"	1614	356348	452.9	368.8
	"Pushmataha County, OK"	"40127"	317	53945	587.6	376.6
	"Roger Mills County, OK"	"40129"	62	17672	350.8	234.9
	"Rogers County, OK"	"40131"	1607	452932	354.8	283.4
	"Seminole County, OK"	"40133"	681	120609	564.6	420.8
	"Sequoyah County, OK"	"40135"	1062	202996	523.2	389.1
	"Stephens County, OK"	"40137"	1036	211347	490.2	347.8
	"Texas County, OK"	"40139"	291	101113	287.8	311.6
	"Tillman County, OK"	"40141"	170	35922	473.2	329.8
	"Tulsa County, OK"	"40143"	10217	3187490	320.5	296.8
	"Wagoner County, OK"	"40145"	1241	394875	314.3	252.9
	"Washington County, OK"	"40147"	1067	252151	423.2	306.8
	"Washita County, OK"	"40149"	238	53934	441.3	339.7
	"Woods County, OK"	"40151"	162	43323	373.9	314.2
	"Woodward County, OK"	"40153"	355	99791	355.7	294.4
	"Baker County, OR"	"41001"	296	78123	378.9	214.7
	"Benton County, OR"	"41003"	639	449852	142.0	128.5
	"Clackamas County, OR"	"41005"	3947	2032537	194.2	152.2
	"Clatsop County, OR"	"41007"	592	194209	304.8	197.9
	"Columbia County, OR"	"41009"	684	255393	267.8	194.6
	"Coos County, OR"	"41011"	1266	312500	405.1	225.4
	"Crook County, OR"	"41013"	368	116357	316.3	190.4
	"Curry County, OR"	"41015"	531	110488	480.6	211.1
	"Deschutes County, OR"	"41017"	1762	941426	187.2	137.1
	"Douglas County, OR"	"41019"	2181	533294	409.0	234.9
	"Gilliam County, OR"	"41021"	27	9082	297.3	145.9
	"Grant County, OR"	"41023"	144	34468	417.8	198.3
	"Harney County, OR"	"41025"	121	35731	338.6	204.9
	"Hood River County, OR"	"41027"	195	114197	170.8	149.7
	"Jackson County, OR"	"41029"	2800	1067350	262.3	174.9
	"Jefferson County, OR"	"41031"	346	118800	291.2	208.3
	"Josephine County, OR"	"41033"	1549	421976	367.1	207.5
	"Klamath County, OR"	"41035"	1226	331002	370.4	254.2
	"Lake County, OR"	"41037"	169	38362	440.5	258.4
	"Lane County, OR"	"41039"	4529	1847055	245.2	183.7
	"Lincoln County, OR"	"41041"	906	240400	376.9	201.7
	"Linn County, OR"	"41043"	1876	623105	301.1	221.9
	"Malheur County, OR"	"41045"	449	149852	299.6	251.0
	"Marion County, OR"	"41047"	3696	1689009	218.8	191.2
	"Morrow County, OR"	"41049"	132	56287	234.5	191.8
	"Multnomah County, OR"	"41051"	7346	3984925	184.3	181.3
	"Polk County, OR"	"41053"	820	415646	197.3	156.6
	"Sherman County, OR"	"41055"	31	8427	367.9	185.0
	"Tillamook County, OR"	"41057"	443	130934	338.3	200.0
	"Umatilla County, OR"	"41059"	1008	379480	265.6	231.5
	"Union County, OR"	"41061"	381	128303	297.0	210.8
	"Wallowa County, OR"	"41063"	105	34248	306.6	156.7
	"Wasco County, OR"	"41065"	389	128601	302.5	211.5
	"Washington County, OR"	"41067"	4008	2925905	137.0	135.9
	"Wheeler County, OR"	"41069"	19	6498	Unreliable	Unreliable
	"Yamhill County, OR"	"41071"	1152	520627	221.3	177.8
	"Adams County, PA"	"42001"	1398	499668	279.8	192.9
	"Allegheny County, PA"	"42003"	17253	5915376	291.7	218.7
	"Armstrong County, PA"	"42005"	1096	316641	346.1	222.6
	"Beaver County, PA"	"42007"	2756	799014	344.9	229.0
	"Bedford County, PA"	"42009"	874	233181	374.8	227.9
	"Berks County, PA"	"42011"	4901	2042194	240.0	194.2
	"Blair County, PA"	"42013"	1735	595043	291.6	200.5
	"Bradford County, PA"	"42015"	862	295049	292.2	193.2
	"Bucks County, PA"	"42017"	6121	3056600	200.3	148.1
	"Butler County, PA"	"42019"	2328	914022	254.7	186.6
	"Cambria County, PA"	"42021"	2280	635936	358.5	233.4
	"Cameron County, PA"	"42023"	98	21630	453.1	259.1
	"Carbon County, PA"	"42025"	919	311768	294.8	196.9
	"Centre County, PA"	"42027"	1024	795528	128.7	124.6
	"Chester County, PA"	"42029"	4604	2552925	180.3	151.4
	"Clarion County, PA"	"42031"	611	187709	325.5	229.1
	"Clearfield County, PA"	"42033"	1266	386184	327.8	224.8
	"Clinton County, PA"	"42035"	559	188726	296.2	219.2
	"Columbia County, PA"	"42037"	849	318943	266.2	195.1
	"Crawford County, PA"	"42039"	1403	416047	337.2	232.0
	"Cumberland County, PA"	"42041"	2824	1226618	230.2	175.4
	"Dauphin County, PA"	"42043"	3056	1354000	225.7	184.3
	"Delaware County, PA"	"42045"	6500	2752895	236.1	198.4
	"Elk County, PA"	"42047"	476	145645	326.8	203.5
	"Erie County, PA"	"42049"	3484	1326491	262.6	205.1
	"Fayette County, PA"	"42051"	2620	633117	413.8	277.6
	"Forest County, PA"	"42053"	136	35406	384.1	221.2
	"Franklin County, PA"	"42055"	1967	752593	261.4	186.5
	"Fulton County, PA"	"42057"	221	71248	310.2	198.3
	"Greene County, PA"	"42059"	624	178123	350.3	257.0
	"Huntingdon County, PA"	"42061"	645	220391	292.7	202.2
	"Indiana County, PA"	"42063"	1116	412844	270.3	202.0
	"Jefferson County, PA"	"42065"	679	211763	320.6	213.7
	"Juniata County, PA"	"42067"	317	120048	264.1	187.3
	"Lackawanna County, PA"	"42069"	3179	1019439	311.8	224.2
	"Lancaster County, PA"	"42071"	5837	2640862	221.0	173.3
	"Lawrence County, PA"	"42073"	1474	416567	353.8	235.5
	"Lebanon County, PA"	"42075"	1776	683076	260.0	190.2
	"Lehigh County, PA"	"42077"	3596	1792844	200.6	165.1
	"Luzerne County, PA"	"42079"	4760	1537973	309.5	220.6
	"Lycoming County, PA"	"42081"	1588	553407	286.9	210.8
	"Mc Kean County, PA"	"42083"	672	199566	336.7	239.3
	"Mercer County, PA"	"42085"	1941	534661	363.0	241.7
	"Mifflin County, PA"	"42087"	682	224211	304.2	200.3
	"Monroe County, PA"	"42089"	2113	829453	254.7	196.0
	"Montgomery County, PA"	"42091"	8408	4024708	208.9	163.6
